Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1763,12,0.653,3.105,-0.081,1.053,-0.661,1.032,-0.545,1.05,-0.52,0.839
1764,1,1.779,3.347,-0.061,1.258,-0.691,1.048,-0.549,0.794,-0.515,0.847
1764,2,1.731,2.917,-0.315,1.21,-0.699,1.084,-0.563,0.805,-0.502,0.857
1764,3,-2.306,2.984,-0.337,1.3,-0.713,1.115,-0.574,0.812,-0.48,0.863
1764,4,-1.069,8.099,-0.327,1.368,-0.685,1.11,-0.575,0.82,-0.473,0.866
1764,5,1.882,1.506,-0.291,1.42,-0.656,1.052,-0.575,0.829,-0.476,0.867
1764,6,0.792,5.681,-0.321,1.405,-0.637,1.041,-0.581,0.835,-0.478,0.874
1764,7,0.286,5.263,-0.282,1.374,-0.754,1.009,-0.602,0.832,-0.477,0.88
1764,8,-1.692,1.024,-0.64,1.089,-0.7,0.992,-0.606,0.832,-0.474,0.887
1764,9,-1.984,5.445,-0.385,1.178,-0.647,0.971,-0.613,0.831,-0.477,0.891
1764,10,-2.485,3.077,-0.288,1.197,-0.714,0.995,-0.656,0.837,-0.49,0.892
1764,11,-1.082,4.437,-0.487,1.083,-0.757,0.979,-0.62,0.842,-0.508,0.897
1764,12,0.293,3.883,-0.488,1.419,-0.771,0.968,-0.616,0.835,-0.521,0.898
1765,1,2.257,10.766,-0.668,1.501,-0.795,0.974,-0.621,0.833,-0.5,0.904
1765,2,-2.567,4.038,-0.582,1.607,-0.789,1.025,-0.614,0.855,-0.473,0.91
1765,3,0.747,3.034,-0.493,1.603,-0.785,1.043,-0.616,0.881,-0.467,0.913
1765,4,0.096,1.602,-0.299,1.66,-0.755,1.042,-0.65,0.906,-0.486,0.919
1765,5,-0.5,1.413,-0.293,1.625,-0.712,1.037,-0.657,0.916,-0.489,0.925
1765,6,0.777,4.749,-0.528,1.565,-0.687,1.064,-0.667,0.936,-0.496,0.927
1765,7,-1.88,5.48,-1.157,1.59,-0.672,1.128,-0.687,0.936,-0.494,0.93
1765,8,-0.653,2.75,-1.171,1.606,-0.727,1.167,-0.681,0.94,-0.488,0.934
1765,9,-0.921,0.927,-1.289,1.514,-0.739,1.158,-0.67,0.954,-0.481,0.936
1765,10,-0.153,1.259,-1.205,1.626,-0.727,1.189,-0.673,0.953,-0.479,0.94
1765,11,-1.018,3.293,-1.119,1.715,-0.691,1.193,-0.668,0.967,-0.479,0.943
1765,12,-2.521,2.021,-1.107,2.283,-0.703,1.196,-0.681,0.935,-0.485,0.947
1766,1,-5.286,9.555,-1.045,3.019,-0.7,1.2,-0.663,0.949,-0.504,0.948
1766,2,-2.742,3.06,-0.954,3.178,-0.718,1.184,-0.684,0.959,-0.504,0.949
1766,3,-0.668,2.289,-0.897,3.327,-0.717,1.198,-0.709,0.972,-0.499,0.951
1766,4,1.1,4.477,-0.935,3.11,-0.686,1.211,-0.73,0.987,-0.493,0.952
1766,5,0.536,3.484,-0.818,2.84,-0.661,1.253,-0.725,0.988,-0.501,0.951
1766,6,0.917,9.062,-0.782,2.675,-0.697,1.311,-0.739,0.999,-0.508,0.957
1766,7,-1.133,5.182,-0.886,1.957,-0.716,1.2,-0.743,1.003,-0.508,0.96
1766,8,0.445,3.718,-0.487,1.344,-0.757,1.202,-0.753,1.022,-0.506,0.967
1766,9,-0.242,2.847,-0.456,1.147,-0.742,1.197,-0.763,1.029,-0.516,0.97
1766,10,-0.606,3.224,-0.673,1.189,-0.721,1.197,-0.748,1.035,-0.514,0.973
1766,11,0.387,4.187,-0.805,1.12,-0.752,1.226,-0.76,1.054,-0.507,0.977
1766,12,-2.088,4.398,-0.96,1.174,-0.773,1.246,-0.726,1.077,-0.505,0.979
1767,1,-6.537,7.307,-0.856,1.126,-0.789,1.25,-0.731,1.064,-0.502,0.984
1767,2,2.04,10.029,-0.906,1.187,-0.771,1.261,-0.702,1.069,-0.505,0.982
1767,3,-0.29,8.297,-0.949,1.297,-0.748,1.262,-0.66,1.076,-0.493,0.983
1767,4,-1.5,7.292,-0.946,1.297,-0.781,1.268,-0.683,1.083,-0.501,0.991
1767,5,-1.056,2.466,-0.905,2.048,-0.754,1.261,-0.707,1.089,-0.51,0.997
1767,6,-0.94,4.424,-0.975,2.179,-0.771,1.256,-0.692,1.089,-0.521,0.998
1767,7,0.115,5.547,-0.708,2.062,-0.841,1.249,-0.704,1.088,-0.538,1.004
1767,8,-0.158,2.566,-0.998,1.903,-0.808,1.276,-0.696,1.112,-0.538,1.003
1767,9,-0.755,3.934,-1.169,2.019,-0.855,1.312,-0.685,1.117,-0.532,1.003
1767,10,-0.572,3.779,-1.001,1.876,-0.888,1.347,-0.657,1.137,-0.515,1.002
1767,11,0.876,11.526,-0.878,1.874,-0.886,1.363,-0.632,1.147,-0.51,1.009
1767,12,-2.926,5.421,-0.881,1.808,-0.908,1.279,-0.589,1.168,-0.516,1.008
1768,1,-3.335,6.531,-0.87,1.723,-0.907,1.43,-0.543,1.17,-0.502,1.009
1768,2,-1.429,7.716,-0.834,1.633,-0.896,1.435,-0.578,1.169,-0.501,1
1768,3,-2.352,5.919,-0.909,1.45,-0.866,1.461,-0.576,1.177,-0.503,1.001
1768,4,0.517,2.258,-0.921,1.284,-0.879,1.441,-0.578,1.193,-0.493,1.008
1768,5,0.421,3.025,-0.995,1.421,-0.86,1.451,-0.566,1.198,-0.492,1.014
1768,6,-0.976,2.216,-0.879,1.689,-0.824,1.38,-0.572,1.211,-0.5,1.02
1768,7,0.243,2.728,-0.547,1.795,-0.737,1.379,-0.586,1.232,-0.483,1.023
1768,8,0.279,2.099,-0.488,2.487,-0.718,1.381,-0.604,1.251,-0.476,1.04
1768,9,-1.655,3.517,-0.409,3.339,-0.738,1.387,-0.588,1.268,-0.477,1.044
1768,10,-0.718,2.671,-0.439,3.179,-0.804,1.384,-0.563,1.279,-0.473,1.051
1768,11,-0.014,6.29,-0.469,3.844,-0.782,1.367,-0.553,1.296,-0.472,1.051
1768,12,-1.53,9.761,-0.429,3.907,-0.817,1.378,-0.546,1.298,-0.467,1.057
1769,1,0.646,8.416,-0.507,3.789,-0.795,1.37,-0.563,1.308,-0.491,1.064
1769,2,-0.716,6.043,-0.578,4.296,-0.808,1.406,-0.576,1.316,-0.491,1.066
1769,3,-1.404,5.96,-0.491,3.972,-0.814,1.408,-0.545,1.317,-0.49,1.074
1769,4,0.158,5.585,-0.806,3.868,-0.81,1.402,-0.527,1.321,-0.48,1.086
1769,5,0.06,6.439,-0.757,3.432,-0.863,1.421,-0.542,1.328,-0.473,1.095
1769,6,-0.498,2.932,-0.69,2.455,-0.814,1.438,-0.545,1.353,-0.481,1.104
1769,7,-0.687,2.282,-0.907,2.073,-0.707,1.437,-0.553,1.382,-0.49,1.11
1769,8,-0.581,4.529,-0.894,1.827,-0.703,1.424,-0.526,1.395,-0.489,1.114
1769,9,-0.614,0.81,-0.949,1.948,-0.674,1.423,-0.52,1.394,-0.486,1.119
